id,player,position,price,team,abbr,4_Pts,4_PtsCond,4_PPlay,4_xMins,4_xG,4_xA,4_TeamXG,4_TeamXGA,4_PCleanSheet,5_Pts,5_PtsCond,5_PPlay,5_xMins,5_xG,5_xA,5_TeamXG,5_TeamXGA,5_PCleanSheet,6_Pts,6_PtsCond,6_PPlay,6_xMins,6_xG,6_xA,6_TeamXG,6_TeamXGA,6_PCleanSheet,7_Pts,7_PtsCond,7_PPlay,7_xMins,7_xG,7_xA,7_TeamXG,7_TeamXGA,7_PCleanSheet,8_Pts,8_PtsCond,8_PPlay,8_xMins,8_xG,8_xA,8_TeamXG,8_TeamXGA,8_PCleanSheet,ko_total
850,David Møller Wolfe,DEF,4.0,Norway,NOR,5.205,5.205,1.0,82.13,0.039,0.083,2.018,0.897,0.408,2.734,3.664,0.746,82.13,0.028,0.059,1.441,1.365,0.255,1.646,4.285,0.384,82.13,0.029,0.061,1.498,1.139,0.32,0.783,3.462,0.226,82.13,0.024,0.052,1.26,1.422,0.241,0.812,3.591,0.226,82.13,0.025,0.054,1.324,1.378,0.252,11.18
457,Nico O'Reilly,DEF,4.7,England,ENG,4.747,4.747,1.0,79.29,0.071,0.07,1.991,0.785,0.456,2.926,3.777,0.775,79.29,0.047,0.046,1.322,1.068,0.344,1.627,3.717,0.438,79.29,0.052,0.051,1.45,1.113,0.329,0.915,3.525,0.26,79.29,0.046,0.045,1.283,1.171,0.31,0.95,3.659,0.26,79.29,0.05,0.049,1.395,1.129,0.323,11.16
1106,Pedri,MID,8.1,Spain,ESP,3.876,3.876,1.0,60.27,0.103,0.276,2.213,0.839,0.432,2.704,3.472,0.779,60.27,0.078,0.21,1.682,0.981,0.375,1.941,3.672,0.529,60.27,0.09,0.242,1.942,0.903,0.405,1.336,3.405,0.392,60.27,0.076,0.204,1.638,1.088,0.337,1.303,3.321,0.392,60.27,0.07,0.189,1.515,1.101,0.332,11.16
1099,Unai Simón,GK,5.0,Spain,ESP,3.891,3.891,1.0,88.93,0.0,0.0,2.213,0.839,0.432,2.741,3.52,0.779,88.93,0.0,0.0,1.682,0.981,0.375,1.966,3.718,0.529,88.93,0.0,0.0,1.942,0.903,0.405,1.279,3.259,0.392,88.93,0.0,0.0,1.638,1.088,0.337,1.267,3.228,0.392,88.93,0.0,0.0,1.515,1.101,0.332,11.14
856,Alexander Sørloth,FWD,6.8,Norway,NOR,4.809,4.809,1.0,74.74,0.373,0.074,2.018,0.897,0.408,3.013,4.038,0.746,74.74,0.267,0.053,1.441,1.365,0.255,1.58,4.115,0.384,74.74,0.277,0.055,1.498,1.139,0.32,0.857,3.792,0.226,74.74,0.233,0.046,1.26,1.422,0.241,0.877,3.878,0.226,74.74,0.245,0.048,1.324,1.378,0.252,11.14
461,Marc Guéhi,DEF,5.1,England,ENG,4.714,4.714,1.0,81.01,0.058,0.09,1.991,0.785,0.456,2.91,3.755,0.775,81.01,0.038,0.06,1.322,1.068,0.344,1.617,3.693,0.438,81.01,0.042,0.066,1.45,1.113,0.329,0.91,3.504,0.26,81.01,0.037,0.058,1.283,1.171,0.31,0.944,3.637,0.26,81.01,0.04,0.063,1.395,1.129,0.323,11.1
916,Nuno Mendes,DEF,5.8,Portugal,POR,4.984,4.984,1.0,87.19,0.071,0.233,1.906,0.876,0.417,2.896,3.944,0.734,87.19,0.054,0.18,1.471,1.191,0.304,1.586,3.816,0.416,87.19,0.051,0.169,1.386,1.226,0.294,0.819,3.731,0.22,87.19,0.05,0.164,1.343,1.252,0.286,0.801,3.647,0.22,87.19,0.048,0.157,1.285,1.275,0.279,11.09
543,Florian Wirtz,MID,7.5,Germany,GER,4.615,4.615,1.0,75.75,0.23,0.275,2.284,0.886,0.412,2.895,3.675,0.788,75.75,0.149,0.179,1.487,1.424,0.241,1.621,4.094,0.396,75.75,0.184,0.22,1.827,1.104,0.332,0.977,3.705,0.264,75.75,0.152,0.182,1.511,1.396,0.248,0.961,3.645,0.264,75.75,0.146,0.175,1.455,1.419,0.242,11.07
529,Leroy Sané,MID,7.4,Germany,GER,4.585,4.585,1.0,66.73,0.199,0.137,2.284,0.886,0.412,2.896,3.677,0.788,66.73,0.129,0.089,1.487,1.424,0.241,1.617,4.085,0.396,66.73,0.159,0.109,1.827,1.104,0.332,0.977,3.706,0.264,66.73,0.132,0.09,1.511,1.396,0.248,0.962,3.648,0.264,66.73,0.127,0.087,1.455,1.419,0.242,11.04
740,Johan Vásquez,DEF,4.7,Mexico,MEX,5.387,5.387,1.0,81.75,0.045,0.038,1.817,0.781,0.458,3.392,4.45,0.762,81.75,0.035,0.029,1.394,1.028,0.358,1.301,2.905,0.448,81.75,0.025,0.021,0.995,1.585,0.205,0.405,2.664,0.152,81.75,0.022,0.018,0.864,1.68,0.186,0.452,2.968,0.152,81.75,0.025,0.021,0.989,1.555,0.211,10.94
744,Israel Reyes,DEF,4.0,Mexico,MEX,5.374,5.374,1.0,65.49,0.027,0.046,1.817,0.781,0.458,3.385,4.441,0.762,65.49,0.021,0.036,1.394,1.028,0.358,1.293,2.888,0.448,65.49,0.015,0.025,0.995,1.585,0.205,0.403,2.651,0.152,65.49,0.013,0.022,0.864,1.68,0.186,0.449,2.953,0.152,65.49,0.015,0.025,0.989,1.555,0.211,10.9
758,Brian Gutiérrez,MID,5.0,Mexico,MEX,4.94,4.94,1.0,72.63,0.195,0.213,1.817,0.781,0.458,3.266,4.285,0.762,72.63,0.15,0.163,1.394,1.028,0.358,1.61,3.597,0.448,72.63,0.107,0.117,0.995,1.585,0.205,0.518,3.401,0.152,72.63,0.093,0.101,0.864,1.68,0.186,0.547,3.596,0.152,72.63,0.106,0.116,0.989,1.555,0.211,10.88
846,Kristoffer Ajer,DEF,4.3,Norway,NOR,5.003,5.003,1.0,83.54,0.037,0.036,2.018,0.897,0.408,2.618,3.509,0.746,83.54,0.027,0.026,1.441,1.365,0.255,1.585,4.128,0.384,83.54,0.028,0.027,1.498,1.139,0.32,0.752,3.325,0.226,83.54,0.023,0.022,1.26,1.422,0.241,0.78,3.448,0.226,83.54,0.025,0.024,1.324,1.378,0.252,10.74
259,Luis Suárez,FWD,5.7,Colombia,COL,4.706,4.706,1.0,70.61,0.282,0.184,1.736,0.827,0.437,3.0,4.151,0.723,70.61,0.221,0.144,1.362,1.1,0.333,1.574,3.807,0.413,70.61,0.184,0.12,1.135,1.283,0.277,0.716,3.876,0.185,70.61,0.192,0.125,1.18,1.226,0.294,0.709,3.838,0.185,70.61,0.188,0.122,1.155,1.256,0.285,10.7
469,Bukayo Saka,MID,9.5,England,ENG,4.341,4.341,1.0,74.45,0.156,0.213,1.991,0.785,0.456,2.796,3.608,0.775,74.45,0.104,0.141,1.322,1.068,0.344,1.625,3.713,0.438,74.45,0.114,0.155,1.45,1.113,0.329,0.918,3.537,0.26,74.45,0.101,0.137,1.283,1.171,0.31,0.949,3.656,0.26,74.45,0.109,0.149,1.395,1.129,0.323,10.63
178,Igor Thiago,FWD,5.9,Brazil,BRA,4.502,4.502,1.0,72.49,0.345,0.044,1.734,1.09,0.336,2.767,4.194,0.66,72.49,0.3,0.039,1.511,1.245,0.288,1.563,4.213,0.371,72.49,0.303,0.039,1.524,1.107,0.331,0.871,3.865,0.225,72.49,0.254,0.033,1.276,1.366,0.255,0.921,4.083,0.225,72.49,0.285,0.037,1.431,1.287,0.276,10.62
526,Nico Schlotterbeck,DEF,5.3,Germany,GER,4.779,4.779,1.0,73.09,0.079,0.056,2.284,0.886,0.412,2.515,3.193,0.788,73.09,0.052,0.036,1.487,1.424,0.241,1.6,4.041,0.396,73.09,0.064,0.044,1.827,1.104,0.332,0.86,3.261,0.264,73.09,0.053,0.037,1.511,1.396,0.248,0.842,3.191,0.264,73.09,0.051,0.035,1.455,1.419,0.242,10.6
1570,Rúben Dias,DEF,5.0,Portugal,POR,4.73,4.73,1.0,88.87,0.052,0.037,1.906,0.876,0.417,2.746,3.739,0.734,88.87,0.04,0.028,1.471,1.191,0.304,1.509,3.631,0.416,88.87,0.038,0.027,1.386,1.226,0.294,0.78,3.553,0.22,88.87,0.037,0.026,1.343,1.252,0.286,0.765,3.483,0.22,88.87,0.035,0.025,1.285,1.275,0.279,10.53
168,Douglas Santos,DEF,4.3,Brazil,BRA,4.529,4.529,1.0,79.51,0.041,0.062,1.734,1.09,0.336,2.65,4.018,0.66,79.51,0.036,0.054,1.511,1.245,0.288,1.635,4.408,0.371,79.51,0.036,0.055,1.524,1.107,0.331,0.816,3.622,0.225,79.51,0.03,0.046,1.276,1.366,0.255,0.874,3.878,0.225,79.51,0.034,0.051,1.431,1.287,0.276,10.5
917,João Cancelo,DEF,5.3,Portugal,POR,4.674,4.674,1.0,77.13,0.084,0.098,1.906,0.876,0.417,2.721,3.705,0.734,77.13,0.065,0.076,1.471,1.191,0.304,1.492,3.591,0.416,77.13,0.061,0.071,1.386,1.226,0.294,0.771,3.513,0.22,77.13,0.059,0.069,1.343,1.252,0.286,0.755,3.438,0.22,77.13,0.057,0.066,1.285,1.275,0.279,10.41
852,Torbjørn Heggem,DEF,3.7,Norway,NOR,4.839,4.839,1.0,74.65,0.025,0.02,2.018,0.897,0.408,2.526,3.385,0.746,74.65,0.018,0.014,1.441,1.365,0.255,1.537,4.002,0.384,74.65,0.019,0.015,1.498,1.139,0.32,0.727,3.216,0.226,74.65,0.016,0.013,1.26,1.422,0.241,0.754,3.334,0.226,74.65,0.017,0.013,1.324,1.378,0.252,10.38
262,Camilo Vargas,GK,4.3,Colombia,COL,4.798,4.798,1.0,87.23,0.0,0.0,1.736,0.827,0.437,2.817,3.897,0.723,87.23,0.0,0.0,1.362,1.1,0.333,1.398,3.382,0.413,87.23,0.0,0.0,1.135,1.283,0.277,0.653,3.536,0.185,87.23,0.0,0.0,1.18,1.226,0.294,0.637,3.452,0.185,87.23,0.0,0.0,1.155,1.256,0.285,10.3
1338,Lautaro Martínez,FWD,8.8,Argentina,ARG,3.434,3.434,1.0,24.7,0.332,0.069,3.028,0.54,0.583,2.478,2.811,0.882,24.7,0.245,0.051,2.23,0.69,0.501,1.82,2.466,0.738,24.7,0.197,0.041,1.795,0.847,0.429,1.267,2.324,0.545,24.7,0.178,0.037,1.618,0.963,0.382,1.258,2.307,0.545,24.7,0.175,0.036,1.597,1.005,0.366,10.26
167,Danilo,DEF,4.3,Brazil,BRA,4.384,4.384,1.0,77.48,0.033,0.043,1.734,1.09,0.336,2.565,3.889,0.66,77.48,0.029,0.037,1.511,1.245,0.288,1.588,4.28,0.371,77.48,0.029,0.038,1.524,1.107,0.331,0.792,3.511,0.225,77.48,0.024,0.032,1.276,1.366,0.255,0.847,3.755,0.225,77.48,0.027,0.035,1.431,1.287,0.276,10.18
1149,Breel Embolo,FWD,7.5,Switzerland,SUI,5.409,5.409,1.0,75.41,0.466,0.08,1.554,1.099,0.333,2.822,4.601,0.613,75.41,0.35,0.06,1.167,1.368,0.255,1.108,4.16,0.266,75.41,0.288,0.049,0.96,1.791,0.167,0.373,4.475,0.083,75.41,0.332,0.057,1.108,1.543,0.214,0.375,4.495,0.083,75.41,0.335,0.057,1.117,1.586,0.205,10.09
248,Daniel Muñoz,DEF,4.6,Colombia,COL,4.674,4.674,1.0,84.92,0.083,0.057,1.736,0.827,0.437,2.762,3.821,0.723,84.92,0.065,0.045,1.362,1.1,0.333,1.372,3.318,0.413,84.92,0.054,0.038,1.135,1.283,0.277,0.639,3.459,0.185,84.92,0.056,0.039,1.18,1.226,0.294,0.625,3.382,0.185,84.92,0.055,0.038,1.155,1.256,0.285,10.07
2033,Tyler Adams,MID,5.3,USA,USA,4.04,4.04,1.0,71.91,0.132,0.115,2.391,0.769,0.464,2.889,3.5,0.825,71.91,0.094,0.081,1.691,0.986,0.373,1.697,3.01,0.564,71.91,0.064,0.056,1.164,1.476,0.229,0.722,3.088,0.234,71.91,0.07,0.061,1.264,1.423,0.241,0.708,3.029,0.234,71.91,0.065,0.057,1.179,1.439,0.237,10.06
1361,Bruno Guimarães,MID,6.8,Brazil,BRA,4.244,4.244,1.0,79.26,0.127,0.198,1.734,1.09,0.336,2.613,3.96,0.66,79.26,0.11,0.172,1.511,1.245,0.288,1.49,4.017,0.371,79.26,0.111,0.174,1.524,1.107,0.331,0.829,3.676,0.225,79.26,0.093,0.145,1.276,1.366,0.255,0.871,3.864,0.225,79.26,0.105,0.163,1.431,1.287,0.276,10.05
190,Lucas Paquetá,MID,6.5,Brazil,BRA,4.228,4.228,1.0,63.12,0.164,0.132,1.734,1.09,0.336,2.603,3.945,0.66,63.12,0.143,0.115,1.511,1.245,0.288,1.485,4.002,0.371,63.12,0.144,0.116,1.524,1.107,0.331,0.826,3.662,0.225,63.12,0.121,0.097,1.276,1.366,0.255,0.868,3.849,0.225,63.12,0.135,0.109,1.431,1.287,0.276,10.01
925,Pedro Neto,MID,6.4,Portugal,POR,4.183,4.183,1.0,68.18,0.118,0.181,1.906,0.876,0.417,2.702,3.679,0.734,68.18,0.091,0.14,1.471,1.191,0.304,1.493,3.592,0.416,68.18,0.086,0.132,1.386,1.226,0.294,0.779,3.546,0.22,68.18,0.083,0.128,1.343,1.252,0.286,0.766,3.487,0.22,68.18,0.079,0.122,1.285,1.275,0.279,9.92
1474,Edson Álvarez,MID,6.0,Mexico,MEX,4.401,4.401,1.0,79.42,0.164,0.143,1.817,0.781,0.458,2.944,3.862,0.762,79.42,0.126,0.109,1.394,1.028,0.358,1.472,3.288,0.448,79.42,0.09,0.078,0.995,1.585,0.205,0.476,3.131,0.152,79.42,0.078,0.068,0.864,1.68,0.186,0.5,3.289,0.152,79.42,0.089,0.078,0.989,1.555,0.211,9.79
859,Ørjan Nyland,GK,4.2,Norway,NOR,4.549,4.549,1.0,85.25,0.0,0.0,2.018,0.897,0.408,2.364,3.168,0.746,85.25,0.0,0.0,1.441,1.365,0.255,1.452,3.782,0.384,85.25,0.0,0.0,1.498,1.139,0.32,0.684,3.026,0.226,85.25,0.0,0.0,1.26,1.422,0.241,0.709,3.135,0.226,85.25,0.0,0.0,1.324,1.378,0.252,9.76
804,Cody Gakpo,FWD,7.7,Netherlands,NED,4.064,4.064,1.0,77.87,0.267,0.244,1.316,1.147,0.318,2.692,4.822,0.558,77.87,0.365,0.333,1.799,0.985,0.373,1.553,4.03,0.385,77.87,0.262,0.24,1.294,1.45,0.235,0.705,3.959,0.178,77.87,0.253,0.231,1.249,1.417,0.242,0.702,3.943,0.178,77.87,0.251,0.229,1.239,1.416,0.243,9.72
515,Aurélien Tchouaméni,MID,6.5,France,FRA,3.352,3.352,1.0,82.88,0.072,0.06,2.252,0.701,0.496,2.458,2.964,0.829,82.88,0.053,0.044,1.67,1.121,0.326,1.635,3.095,0.528,82.88,0.056,0.047,1.774,0.873,0.418,1.11,2.895,0.383,82.88,0.047,0.039,1.464,1.094,0.335,1.111,2.898,0.383,82.88,0.047,0.039,1.471,1.094,0.335,9.67
491,Jude Bellingham,MID,8.3,England,ENG,3.901,3.901,1.0,80.26,0.163,0.156,1.991,0.785,0.456,2.559,3.303,0.775,80.26,0.108,0.103,1.322,1.068,0.344,1.48,3.381,0.438,80.26,0.119,0.113,1.45,1.113,0.329,0.841,3.241,0.26,80.26,0.105,0.1,1.283,1.171,0.31,0.866,3.336,0.26,80.26,0.114,0.109,1.395,1.129,0.323,9.65
477,Jordan Pickford,GK,4.8,England,ENG,4.039,4.039,1.0,87.63,0.0,0.0,1.991,0.785,0.456,2.562,3.307,0.775,87.63,0.0,0.0,1.322,1.068,0.344,1.402,3.201,0.438,87.63,0.0,0.0,1.45,1.113,0.329,0.797,3.069,0.26,87.63,0.0,0.0,1.283,1.171,0.31,0.821,3.163,0.26,87.63,0.0,0.0,1.395,1.129,0.323,9.62
173,Vinícius Júnior,MID,10.0,Brazil,BRA,4.059,4.059,1.0,81.61,0.194,0.186,1.734,1.09,0.336,2.5,3.79,0.66,81.61,0.169,0.162,1.511,1.245,0.288,1.427,3.846,0.371,81.61,0.171,0.164,1.524,1.107,0.331,0.794,3.523,0.225,81.61,0.143,0.137,1.276,1.366,0.255,0.834,3.699,0.225,81.61,0.16,0.154,1.431,1.287,0.276,9.61
488,Declan Rice,MID,7.0,England,ENG,3.872,3.872,1.0,76.16,0.117,0.239,1.991,0.785,0.456,2.544,3.284,0.775,76.16,0.077,0.159,1.322,1.068,0.344,1.471,3.36,0.438,76.16,0.085,0.174,1.45,1.113,0.329,0.837,3.222,0.26,76.16,0.075,0.154,1.283,1.171,0.31,0.861,3.315,0.26,76.16,0.082,0.167,1.395,1.129,0.323,9.59
1602,Aleksandar Pavlovic,MID,5.5,Germany,GER,3.915,3.915,1.0,70.3,0.154,0.062,2.284,0.886,0.412,2.543,3.228,0.788,70.3,0.1,0.041,1.487,1.424,0.241,1.402,3.54,0.396,70.3,0.123,0.05,1.827,1.104,0.332,0.857,3.251,0.264,70.3,0.102,0.041,1.511,1.396,0.248,0.846,3.209,0.264,70.3,0.098,0.04,1.455,1.419,0.242,9.56
188,Casemiro,MID,6.3,Brazil,BRA,4.032,4.032,1.0,82.68,0.171,0.077,1.734,1.09,0.336,2.488,3.771,0.66,82.68,0.149,0.067,1.511,1.245,0.288,1.42,3.827,0.371,82.68,0.15,0.068,1.524,1.107,0.331,0.792,3.513,0.225,82.68,0.126,0.057,1.276,1.366,0.255,0.83,3.683,0.225,82.68,0.141,0.063,1.431,1.287,0.276,9.56
1572,Bernardo Silva,MID,7.8,Portugal,POR,3.981,3.981,1.0,77.6,0.104,0.159,1.906,0.876,0.417,2.586,3.521,0.734,77.6,0.08,0.123,1.471,1.191,0.304,1.431,3.442,0.416,77.6,0.075,0.116,1.386,1.226,0.294,0.747,3.4,0.22,77.6,0.073,0.112,1.343,1.252,0.286,0.735,3.347,0.22,77.6,0.07,0.108,1.285,1.275,0.279,9.48
863,Antonio Nusa,MID,6.1,Norway,NOR,4.039,4.039,1.0,75.34,0.144,0.108,2.018,0.897,0.408,2.561,3.432,0.746,75.34,0.103,0.077,1.441,1.365,0.255,1.36,3.542,0.384,75.34,0.107,0.08,1.498,1.139,0.32,0.74,3.273,0.226,75.34,0.09,0.067,1.26,1.422,0.241,0.754,3.335,0.226,75.34,0.094,0.071,1.324,1.378,0.252,9.45
1600,Jamal Musiala,MID,8.0,Germany,GER,3.854,3.854,1.0,75.74,0.172,0.136,2.284,0.886,0.412,2.505,3.179,0.788,75.74,0.112,0.088,1.487,1.424,0.241,1.38,3.485,0.396,75.74,0.138,0.109,1.827,1.104,0.332,0.844,3.201,0.264,75.74,0.114,0.09,1.511,1.396,0.248,0.833,3.16,0.264,75.74,0.11,0.087,1.455,1.419,0.242,9.42
802,Jan Paul van Hecke,DEF,4.3,Netherlands,NED,4.144,4.144,1.0,67.25,0.028,0.034,1.316,1.147,0.318,2.662,4.77,0.558,67.25,0.039,0.047,1.799,0.985,0.373,1.29,3.346,0.385,67.25,0.028,0.034,1.294,1.45,0.235,0.607,3.411,0.178,67.25,0.027,0.033,1.249,1.417,0.242,0.607,3.411,0.178,67.25,0.027,0.032,1.239,1.416,0.243,9.31
752,Roberto Alvarado,FWD,5.3,Mexico,MEX,4.099,4.099,1.0,75.28,0.154,0.23,1.817,0.781,0.458,2.768,3.631,0.762,75.28,0.118,0.176,1.394,1.028,0.358,1.423,3.179,0.448,75.28,0.084,0.126,0.995,1.585,0.205,0.461,3.029,0.152,75.28,0.073,0.109,0.864,1.68,0.186,0.483,3.173,0.152,75.28,0.084,0.125,0.989,1.555,0.211,9.23
226,Jonathan David,FWD,7.0,Canada,CAN,4.994,4.994,1.0,74.62,0.363,0.133,1.632,0.847,0.429,2.784,3.84,0.725,74.62,0.217,0.08,0.978,1.487,0.226,0.948,3.692,0.257,74.62,0.199,0.073,0.897,1.993,0.136,0.237,3.689,0.064,74.62,0.199,0.073,0.895,1.826,0.161,0.234,3.649,0.064,74.62,0.194,0.071,0.873,1.828,0.161,9.2
937,João Neves,MID,6.5,Portugal,POR,3.748,3.748,1.0,68.56,0.199,0.046,1.906,0.876,0.417,2.446,3.331,0.734,68.56,0.153,0.036,1.471,1.191,0.304,1.355,3.261,0.416,68.56,0.144,0.034,1.386,1.226,0.294,0.708,3.224,0.22,68.56,0.14,0.033,1.343,1.252,0.286,0.698,3.177,0.22,68.56,0.134,0.031,1.285,1.275,0.279,8.96
164,Gabriel Magalhães,DEF,5.5,Brazil,BRA,3.832,3.832,1.0,84.17,0.051,0.072,1.734,1.09,0.336,2.25,3.411,0.66,84.17,0.045,0.063,1.511,1.245,0.288,1.381,3.723,0.371,84.17,0.045,0.064,1.524,1.107,0.331,0.694,3.079,0.225,84.17,0.038,0.053,1.276,1.366,0.255,0.743,3.294,0.225,84.17,0.042,0.06,1.431,1.287,0.276,8.9
486,Elliot Anderson,MID,6.5,England,ENG,3.548,3.548,1.0,74.5,0.084,0.09,1.991,0.785,0.456,2.382,3.075,0.775,74.5,0.056,0.06,1.322,1.068,0.344,1.37,3.129,0.438,74.5,0.061,0.066,1.45,1.113,0.329,0.784,3.02,0.26,74.5,0.054,0.058,1.283,1.171,0.31,0.803,3.094,0.26,74.5,0.059,0.063,1.395,1.129,0.323,8.89
227,Cyle Larin,FWD,6.2,Canada,CAN,4.76,4.76,1.0,61.0,0.346,0.103,1.632,0.847,0.429,2.677,3.692,0.725,61.0,0.207,0.062,0.978,1.487,0.226,0.913,3.556,0.257,61.0,0.19,0.057,0.897,1.993,0.136,0.228,3.553,0.064,61.0,0.19,0.056,0.895,1.826,0.161,0.226,3.516,0.064,61.0,0.185,0.055,0.873,1.828,0.161,8.8
797,Micky van de Ven,DEF,5.1,Netherlands,NED,3.882,3.882,1.0,66.04,0.035,0.028,1.316,1.147,0.318,2.492,4.465,0.558,66.04,0.047,0.038,1.799,0.985,0.373,1.213,3.147,0.385,66.04,0.034,0.028,1.294,1.45,0.235,0.571,3.207,0.178,66.04,0.033,0.027,1.249,1.417,0.242,0.571,3.206,0.178,66.04,0.033,0.026,1.239,1.416,0.243,8.73
757,Raúl Rangel,GK,3.9,Mexico,MEX,4.235,4.235,1.0,85.7,0.0,0.0,1.817,0.781,0.458,2.702,3.545,0.762,85.7,0.0,0.0,1.394,1.028,0.358,1.037,2.317,0.448,85.7,0.0,0.0,0.995,1.585,0.205,0.326,2.141,0.152,85.7,0.0,0.0,0.864,1.68,0.186,0.361,2.374,0.152,85.7,0.0,0.0,0.989,1.555,0.211,8.66
1967,Stephen Eustaquio,MID,5.0,Canada,CAN,4.708,4.708,1.0,78.73,0.128,0.28,1.632,0.847,0.429,2.627,3.624,0.725,78.73,0.077,0.168,0.978,1.487,0.226,0.879,3.422,0.257,78.73,0.07,0.154,0.897,1.993,0.136,0.221,3.444,0.064,78.73,0.07,0.153,0.895,1.826,0.161,0.219,3.413,0.064,78.73,0.069,0.15,0.873,1.828,0.161,8.65
247,Richard Ríos,MID,4.7,Colombia,COL,3.737,3.737,1.0,69.05,0.121,0.074,1.736,0.827,0.437,2.427,3.358,0.723,69.05,0.095,0.058,1.362,1.1,0.333,1.296,3.135,0.413,69.05,0.079,0.048,1.135,1.283,0.277,0.588,3.184,0.185,69.05,0.082,0.05,1.18,1.226,0.294,0.583,3.157,0.185,69.05,0.08,0.049,1.155,1.256,0.285,8.63
816,Tijjani Reijnders,MID,6.5,Netherlands,NED,3.648,3.648,1.0,75.28,0.128,0.069,1.316,1.147,0.318,2.331,4.175,0.558,75.28,0.175,0.094,1.799,0.985,0.373,1.366,3.543,0.385,75.28,0.126,0.068,1.294,1.45,0.235,0.624,3.507,0.178,75.28,0.121,0.066,1.249,1.417,0.242,0.622,3.497,0.178,75.28,0.12,0.065,1.239,1.416,0.243,8.59
795,Denzel Dumfries,DEF,5.7,Netherlands,NED,3.775,3.775,1.0,83.86,0.064,0.068,1.316,1.147,0.318,2.455,4.398,0.558,83.86,0.087,0.093,1.799,0.985,0.373,1.206,3.129,0.385,83.86,0.063,0.067,1.294,1.45,0.235,0.564,3.17,0.178,83.86,0.061,0.064,1.249,1.417,0.242,0.564,3.168,0.178,83.86,0.06,0.064,1.239,1.416,0.243,8.56
672,Ayase Ueda,FWD,7.0,Japan,JPN,4.773,4.773,1.0,75.71,0.39,0.041,1.117,1.473,0.229,2.119,5.227,0.405,75.71,0.458,0.048,1.312,1.32,0.267,0.962,4.745,0.203,75.71,0.386,0.04,1.105,1.582,0.205,0.349,4.606,0.076,75.71,0.366,0.038,1.047,1.628,0.196,0.358,4.712,0.076,75.71,0.381,0.04,1.091,1.588,0.204,8.56
1569,Diogo Costa,GK,4.9,Portugal,POR,3.791,3.791,1.0,89.85,0.0,0.0,1.906,0.876,0.417,2.221,3.024,0.734,89.85,0.0,0.0,1.471,1.191,0.304,1.225,2.949,0.416,89.85,0.0,0.0,1.386,1.226,0.294,0.635,2.891,0.22,89.85,0.0,0.0,1.343,1.252,0.286,0.624,2.842,0.22,89.85,0.0,0.0,1.285,1.275,0.279,8.5
221,Derek Cornelius,DEF,4.0,Canada,CAN,5.279,5.279,1.0,73.59,0.041,0.055,1.632,0.847,0.429,2.337,3.224,0.725,73.59,0.024,0.033,0.978,1.487,0.226,0.554,2.159,0.257,73.59,0.022,0.03,0.897,1.993,0.136,0.159,2.472,0.064,73.59,0.022,0.03,0.895,1.826,0.161,0.158,2.46,0.064,73.59,0.022,0.029,0.873,1.828,0.161,8.49
1963,Alistair Johnston,DEF,4.0,Canada,CAN,5.282,5.282,1.0,74.0,0.041,0.055,1.632,0.847,0.429,2.339,3.226,0.725,74.0,0.024,0.033,0.978,1.487,0.226,0.555,2.161,0.257,74.0,0.022,0.03,0.897,1.993,0.136,0.159,2.474,0.064,74.0,0.022,0.03,0.895,1.826,0.161,0.158,2.462,0.064,74.0,0.022,0.029,0.873,1.828,0.161,8.49
1158,Rubén Vargas,MID,6.8,Switzerland,SUI,4.473,4.473,1.0,70.76,0.112,0.276,1.554,1.099,0.333,2.382,3.885,0.613,70.76,0.084,0.207,1.167,1.368,0.255,0.937,3.518,0.266,70.76,0.069,0.171,0.96,1.791,0.167,0.314,3.764,0.083,70.76,0.08,0.197,1.108,1.543,0.214,0.314,3.768,0.083,70.76,0.08,0.198,1.117,1.586,0.205,8.42
1598,Manuel Neuer,GK,5.0,Germany,GER,3.764,3.764,1.0,82.0,0.0,0.0,2.284,0.886,0.412,2.001,2.539,0.788,82.0,0.0,0.0,1.487,1.424,0.241,1.276,3.223,0.396,82.0,0.0,0.0,1.827,1.104,0.332,0.684,2.595,0.264,82.0,0.0,0.0,1.511,1.396,0.248,0.672,2.548,0.264,82.0,0.0,0.0,1.455,1.419,0.242,8.4
220,Richie Laryea,DEF,3.9,Canada,CAN,5.209,5.209,1.0,72.02,0.035,0.049,1.632,0.847,0.429,2.305,3.179,0.725,72.02,0.021,0.03,0.978,1.487,0.226,0.544,2.117,0.257,72.02,0.019,0.027,0.897,1.993,0.136,0.156,2.43,0.064,72.02,0.019,0.027,0.895,1.826,0.161,0.155,2.419,0.064,72.02,0.018,0.026,0.873,1.828,0.161,8.37
165,Marquinhos,DEF,5.2,Brazil,BRA,3.594,3.594,1.0,84.81,0.035,0.031,1.734,1.09,0.336,2.113,3.203,0.66,84.81,0.031,0.027,1.511,1.245,0.288,1.304,3.514,0.371,84.81,0.031,0.027,1.524,1.107,0.331,0.655,2.905,0.225,84.81,0.026,0.023,1.276,1.366,0.255,0.698,3.098,0.225,84.81,0.029,0.025,1.431,1.287,0.276,8.36
