Rk,Player,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,confederation,competition
408,Gavi,"FW,MF",Spain,19,2004,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
419,Morgan Gibbs-White,"FW,MF",England,24,2000,2,0,27,0.3,0,1,1,0,0,0,0,0,0.0,3.33,3.33,0.0,3.33,Matches,UEFA,UEFA Nations League
421,Bryan Gil,"FW,MF",Spain,23,2001,1,0,31,0.3,1,0,1,1,0,0,0,0,2.9,0.0,2.9,2.9,2.9,Matches,UEFA,UEFA Nations League
435,Angel Gomes,MF,England,23,2000,4,2,195,2.2,0,1,1,0,0,0,1,0,0.0,0.46,0.46,0.0,0.46,Matches,UEFA,UEFA Nations League
436,Sergio Gómez,"DF,MF",Spain,23,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
437,Pedro Gonçalves,"FW,MF",Portugal,26,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
439,Anthony Gordon,"MF,FW",England,23,2001,5,5,339,3.8,1,0,1,1,0,0,0,0,0.27,0.0,0.27,0.27,0.27,Matches,UEFA,UEFA Nations League
446,Jack Grealish,MF,England,28,1995,3,3,255,2.8,2,0,2,2,0,0,0,0,0.71,0.0,0.71,0.71,0.71,Matches,UEFA,UEFA Nations League
449,Antoine Griezmann,MF,France,33,1991,2,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
453,Álex Grimaldo,DF,Spain,28,1995,4,3,305,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
463,Marc Guéhi,DF,England,24,2000,5,4,371,4.1,0,1,1,0,0,0,0,0,0.0,0.24,0.24,0.0,0.24,Matches,UEFA,UEFA Nations League
464,Mattéo Guendouzi,MF,France,25,1999,6,4,339,3.8,1,1,2,1,0,0,1,0,0.27,0.27,0.53,0.27,0.53,Matches,UEFA,UEFA Nations League
469,Jostein Gundersen,DF,Norway,28,1996,1,0,63,0.7,0,1,1,0,0,0,0,0,0.0,1.43,1.43,0.0,1.43,Matches,UEFA,UEFA Nations League
474,Malo Gusto,DF,France,21,2003,2,1,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
481,Erling Haaland,FW,Norway,24,2000,6,6,531,5.9,7,1,8,7,0,0,0,0,1.19,0.17,1.36,1.19,1.36,Matches,UEFA,UEFA Nations League
486,Lewis Hall,DF,England,19,2004,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
488,Andreas Hanche-Olsen,DF,Norway,27,1997,4,4,297,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
498,Taylor Harwood-Bellis,DF,England,22,2002,1,0,29,0.3,1,0,1,1,0,0,0,0,3.1,0.0,3.1,3.1,3.1,Matches,UEFA,UEFA Nations League
505,Torbjørn Heggem,DF,Norway,25,1999,3,1,126,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
506,Dean Henderson,GK,England,27,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
509,Lucas Hernández,DF,France,28,1996,2,1,109,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
510,Theo Hernández,DF,France,26,1997,5,5,479,5.3,0,1,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,Matches,UEFA,UEFA Nations League
523,Dean Huijsen,DF,Spain,19,2005,4,3,380,4.2,0,1,1,0,0,0,1,0,0.0,0.24,0.24,0.0,0.24,Matches,UEFA,UEFA Nations League
539,Gonçalo Inácio,DF,Portugal,22,2001,5,4,374,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
548,Isco,"FW,MF",Spain,32,1992,1,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
578,Curtis Jones,MF,England,23,2001,2,2,168,1.9,1,0,1,1,0,0,0,0,0.54,0.0,0.54,0.54,0.54,Matches,UEFA,UEFA Nations League
581,Joselu,FW,Spain,34,1990,4,1,125,1.4,1,1,2,1,0,0,0,0,0.72,0.72,1.44,0.72,1.44,Matches,UEFA,UEFA Nations League
582,Diogo Jota,FW,Portugal,27,1996,7,2,264,2.9,0,1,1,0,0,0,2,0,0.0,0.34,0.34,0.0,0.34,Matches,UEFA,UEFA Nations League
599,Pierre Kalulu,DF,France,24,2000,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
604,Harry Kane,FW,England,31,1993,5,4,345,3.8,3,0,3,2,1,1,1,0,0.78,0.0,0.78,0.52,0.52,Matches,UEFA,UEFA Nations League
606,N'Golo Kanté,MF,France,33,1991,3,3,255,2.8,0,1,1,0,0,0,0,0,0.0,0.35,0.35,0.0,0.35,Matches,UEFA,UEFA Nations League
642,Gregor Kobel,GK,Switzerland,26,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
649,Randal Kolo Muani,"FW,MF",France,25,1998,9,7,593,6.6,4,1,5,3,1,1,3,0,0.61,0.15,0.76,0.46,0.61,Matches,UEFA,UEFA Nations League
650,Ibrahima Konaté,DF,France,25,1999,7,7,585,6.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
651,Manu Koné,MF,France,23,2001,8,5,532,5.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
653,Ezri Konsa,DF,England,26,1997,2,2,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
663,Jules Koundé,DF,France,25,1998,8,7,664,7.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
698,Dereck Kutesa,MF,Switzerland,26,1997,2,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
708,Sondre Langås,DF,Norway,23,2001,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
709,Aymeric Laporte,DF,Spain,30,1994,5,5,450,5.0,1,0,1,1,0,0,0,0,0.2,0.0,0.2,0.2,0.2,Matches,UEFA,UEFA Nations League
717,Robin Le Normand,DF,Spain,27,1996,6,6,515,5.7,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
718,Rafael Leão,"FW,MF",Portugal,25,1999,9,7,541,6.0,1,1,2,1,0,0,0,0,0.17,0.17,0.33,0.17,0.33,Matches,UEFA,UEFA Nations League
720,Clément Lenglet,DF,France,29,1995,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
726,Rico Lewis,DF,England,19,2004,4,3,281,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
736,Valentino Livramento,DF,England,21,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
750,Romelu Lukaku,FW,Belgium,31,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
751,Dodi Lukebakio,MF,Belgium,26,1997,6,3,275,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
758,Noni Madueke,MF,England,22,2002,5,2,227,2.5,0,2,2,0,0,0,1,0,0.0,0.79,0.79,0.0,0.79,Matches,UEFA,UEFA Nations League
760,Harry Maguire,DF,England,31,1993,1,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
763,Mike Maignan,GK,France,29,1995,10,10,930,10.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
764,Kobbie Mainoo,MF,England,19,2005,1,1,76,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
780,Orel Mangala,MF,Belgium,26,1998,4,3,254,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
804,Kevin Mbabu,"DF,MF",Switzerland,29,1995,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
805,Kylian Mbappé,FW,France,25,1998,6,5,504,5.6,2,2,4,1,1,1,1,0,0.36,0.36,0.71,0.18,0.54,Matches,UEFA,UEFA Nations League
823,Nuno Mendes,DF,Portugal,22,2002,10,10,947,10.5,1,5,6,1,0,0,1,0,0.1,0.48,0.57,0.1,0.57,Matches,UEFA,UEFA Nations League
825,Mikel Merino,MF,Spain,28,1996,7,3,351,3.9,2,0,2,2,0,0,0,0,0.51,0.0,0.51,0.51,0.51,Matches,UEFA,UEFA Nations League
827,Thomas Meunier,DF,Belgium,32,1991,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
840,Óscar Mingueza,DF,Spain,25,1999,3,3,275,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
856,Joel Monteiro,"FW,MF",Switzerland,24,1999,4,0,90,1.0,1,0,1,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,Matches,UEFA,UEFA Nations League
859,Álvaro Morata,FW,Spain,31,1992,6,4,296,3.3,1,0,1,1,0,1,1,0,0.3,0.0,0.3,0.3,0.3,Matches,UEFA,UEFA Nations League
872,Miro Muheim,DF,Switzerland,26,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
887,Yvon Mvogo,GK,Switzerland,30,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
889,Felix Myhre,MF,Norway,25,1999,3,2,141,1.6,1,0,1,1,0,0,1,0,0.64,0.0,0.64,0.64,0.64,Matches,UEFA,UEFA Nations League
892,David Møller Wolfe,DF,Norway,22,2002,4,4,348,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
902,Dan Ndoye,"MF,FW",Switzerland,23,2000,2,2,178,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
906,Pedro Neto,"FW,MF",Portugal,24,2000,7,7,530,5.9,1,1,2,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches,UEFA,UEFA Nations League
908,João Neves,"MF,DF",Portugal,19,2004,7,5,390,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
909,Rúben Neves,MF,Portugal,27,1997,7,2,334,3.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
910,Cyril Ngonge,"FW,MF",Belgium,24,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
918,Christopher Nkunku,MF,France,26,1997,4,2,203,2.3,1,0,1,1,0,0,0,0,0.44,0.0,0.44,0.44,0.44,Matches,UEFA,UEFA Nations League
925,Antonio Nusa,"MF,FW",Norway,19,2005,6,5,426,4.7,3,1,4,3,0,0,0,0,0.63,0.21,0.85,0.63,0.85,Matches,UEFA,UEFA Nations League
927,Ørjan Nyland,GK,Norway,33,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
938,Noah Okafor,MF,Switzerland,24,2000,2,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
941,Michael Olise,MF,France,22,2001,8,5,401,4.5,2,1,3,2,0,0,0,0,0.45,0.22,0.67,0.45,0.67,Matches,UEFA,UEFA Nations League
945,Dani Olmo,MF,Spain,26,1998,5,3,285,3.2,0,1,1,0,0,0,1,0,0.0,0.32,0.32,0.0,0.32,Matches,UEFA,UEFA Nations League
949,Becir Omeragic,MF,Switzerland,22,2002,2,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
952,Samu Omorodion,FW,Spain,20,2004,2,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
954,Amadou Onana,MF,Belgium,22,2001,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
955,Loïs Openda,FW,Belgium,24,2000,6,6,487,5.4,1,1,2,1,0,1,2,0,0.18,0.18,0.37,0.18,0.37,Matches,UEFA,UEFA Nations League
960,Otávio,MF,Portugal,29,1995,2,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
961,Mikel Oyarzabal,"MF,FW",Spain,27,1997,8,6,554,6.2,4,2,6,3,1,1,2,0,0.65,0.32,0.97,0.49,0.81,Matches,UEFA,UEFA Nations League
964,João Palhinha,MF,Portugal,29,1995,3,2,106,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
966,Cole Palmer,MF,England,22,2002,2,2,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
974,Aitor Paredes,DF,Spain,24,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
981,Benjamin Pavard,DF,France,28,1996,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
986,Marcus Pedersen,DF,Norway,24,2000,4,3,287,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
987,Pedri,MF,Spain,21,2002,10,6,457,5.1,1,2,3,1,0,1,0,0,0.2,0.39,0.59,0.2,0.59,Matches,UEFA,UEFA Nations League
997,Ayoze Pérez,FW,Spain,31,1993,3,2,149,1.7,1,1,2,1,0,0,2,0,0.6,0.6,1.21,0.6,1.21,Matches,UEFA,UEFA Nations League
1007,Jens Petter Hauge,"DF,FW",Norway,24,1999,1,0,20,0.2,1,0,1,1,0,0,0,0,4.5,0.0,4.5,4.5,4.5,Matches,UEFA,UEFA Nations League
1010,Jordan Pickford,GK,England,30,1994,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1016,Yeremi Pino,FW,Spain,21,2002,3,1,116,1.3,1,0,1,1,0,0,1,0,0.78,0.0,0.78,0.78,0.78,Matches,UEFA,UEFA Nations League
1031,Pedro Porro,DF,Spain,24,1999,7,5,505,5.6,0,2,2,0,0,0,1,0,0.0,0.36,0.36,0.0,0.36,Matches,UEFA,UEFA Nations League
1048,Adrien Rabiot,MF,France,29,1995,5,4,353,3.9,2,0,2,2,0,0,1,0,0.51,0.0,0.51,0.51,0.51,Matches,UEFA,UEFA Nations League
1054,Gonçalo Ramos,FW,Portugal,23,2001,2,0,64,0.7,1,0,1,1,0,0,0,0,1.41,0.0,1.41,1.41,1.41,Matches,UEFA,UEFA Nations League
1063,David Raya,GK,Spain,28,1995,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1068,Álex Remiro,GK,Spain,29,1995,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1075,Declan Rice,MF,England,25,1999,4,4,354,3.9,2,1,3,2,0,0,1,0,0.51,0.25,0.76,0.51,0.76,Matches,UEFA,UEFA Nations League
1076,Fabian Rieder,"MF,FW",Switzerland,22,2002,6,3,300,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1083,Stian Rode Gregersen,DF,Norway,29,1995,2,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1085,Rodri,MF,Spain,28,1996,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1087,Ricardo Rodríguez,DF,Switzerland,31,1992,5,5,398,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1089,Morgan Rogers,"FW,MF",England,22,2002,2,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1091,Cristiano Ronaldo,FW,Portugal,39,1985,9,8,729,8.1,8,1,9,7,1,2,1,0,0.99,0.12,1.11,0.86,0.99,Matches,UEFA,UEFA Nations League
1094,Colin Rosler,DF,Norway,24,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1104,Fabián Ruiz Peña,MF,Spain,28,1996,10,8,712,7.9,2,1,3,2,0,0,1,0,0.25,0.13,0.38,0.25,0.38,Matches,UEFA,UEFA Nations League
1107,Julian Ryerson,"DF,MF",Norway,26,1997,6,6,503,5.6,0,1,1,0,0,0,0,0,0.0,0.18,0.18,0.0,0.18,Matches,UEFA,UEFA Nations League
1109,José Sá,GK,Portugal,31,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1117,Bukayo Saka,"MF,FW",England,22,2001,3,3,205,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1120,William Saliba,DF,France,23,2001,7,7,660,7.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1124,Albert Sambi Lokonga,MF,Belgium,24,1999,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1129,Robert Sánchez,GK,Spain,26,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1132,Killian Sardella,DF,Belgium,22,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1162,Egil Selvik,GK,Norway,27,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1165,Nélson Semedo,"MF,DF",Portugal,30,1993,9,2,395,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1185,Vincent Sierro,MF,Switzerland,28,1995,3,0,62,0.7,0,1,1,0,0,0,0,0,0.0,1.45,1.45,0.0,1.45,Matches,UEFA,UEFA Nations League
1188,António Silva,DF,Portugal,20,2003,4,3,284,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1189,Bernardo Silva,MF,Portugal,29,1994,9,7,640,7.1,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,Matches,UEFA,UEFA Nations League
1190,Fábio Silva,FW,Portugal,22,2002,1,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1192,Unai Simón,GK,Spain,27,1997,4,4,420,4.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1201,Leo Skiri Østigård,DF,Norway,24,1999,5,5,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1209,Matte Smets,DF,Belgium,20,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1211,Simon Sohm,MF,Switzerland,23,2001,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1212,Dominic Solanke,FW,England,26,1997,2,0,35,0.4,0,1,1,0,0,0,0,0,0.0,2.57,2.57,0.0,2.57,Matches,UEFA,UEFA Nations League
1232,Renato Steffen,"FW,MF",Switzerland,32,1991,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1240,John Stones,DF,England,30,1994,4,3,265,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1242,Jørgen Strand Larsen,FW,Norway,24,2000,5,0,75,0.8,0,1,1,0,0,0,0,0,0.0,1.2,1.2,0.0,1.2,Matches,UEFA,UEFA Nations League
1265,Alexander Sørloth,"FW,MF",Norway,28,1995,6,6,468,5.2,3,3,6,3,0,0,0,0,0.58,0.58,1.15,0.58,1.15,Matches,UEFA,UEFA Nations League
1276,Nuno Tavares,"DF,MF",Portugal,24,2000,1,0,3,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1279,Aurélien Tchouaméni,MF,France,24,2000,5,5,442,4.9,0,1,1,0,0,0,3,1,0.0,0.2,0.2,0.0,0.2,Matches,UEFA,UEFA Nations League
1284,Arthur Theate,DF,Belgium,24,2000,5,5,409,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1287,Morten Thorsby,MF,Norway,28,1996,5,3,317,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1288,Kristian Thorstvedt,MF,Norway,25,1999,3,1,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1289,Marcus Thuram,"FW,MF",France,26,1997,6,3,260,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1290,Youri Tielemans,MF,Belgium,27,1997,4,4,302,3.4,1,0,1,1,0,1,1,0,0.3,0.0,0.3,0.3,0.3,Matches,UEFA,UEFA Nations League
1303,Ferrán Torres,"FW,MF",Spain,24,2000,3,0,106,1.2,1,1,2,1,0,0,1,0,0.85,0.85,1.7,0.85,1.7,Matches,UEFA,UEFA Nations League
1308,Francisco Trincão,FW,Portugal,24,1999,4,1,131,1.5,2,0,2,2,0,0,0,0,1.37,0.0,1.37,1.37,1.37,Matches,UEFA,UEFA Nations League
1309,Leandro Trossard,"MF,FW",Belgium,29,1994,4,4,306,3.4,1,1,2,1,0,0,1,0,0.29,0.29,0.59,0.29,0.59,Matches,UEFA,UEFA Nations League
1325,Filip Ugrinic,MF,Switzerland,25,1999,2,1,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1329,Dayot Upamecano,DF,France,25,1998,4,3,345,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1345,Ruben Vargas,FW,Switzerland,25,1998,2,2,136,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1352,Renato Veiga,DF,Portugal,21,2003,5,4,392,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1358,Arthur Vermeeren,MF,Belgium,19,2005,2,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1361,Hugo Vetlesen,MF,Norway,24,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1367,Vitinha,MF,Portugal,24,2000,8,6,652,7.2,0,3,3,0,0,0,1,0,0.0,0.41,0.41,0.0,0.41,Matches,UEFA,UEFA Nations League
1368,Daniel Vivian,DF,Spain,25,1999,5,3,338,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1375,Aster Vranckx,MF,Belgium,21,2002,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1382,Kyle Walker,DF,England,34,1990,3,3,241,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1387,Ollie Watkins,FW,England,28,1995,3,1,118,1.3,1,1,2,1,0,0,0,0,0.76,0.76,1.53,0.76,1.53,Matches,UEFA,UEFA Nations League
1390,Silvan Widmer,MF,Switzerland,31,1993,2,2,109,1.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1394,Nico Williams,"FW,MF",Spain,22,2002,8,7,579,6.4,2,1,3,2,0,0,0,0,0.31,0.16,0.47,0.31,0.47,Matches,UEFA,UEFA Nations League
1399,Christian Witzig,MF,Switzerland,23,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1405,Gregory Wüthrich,DF,Switzerland,29,1994,2,1,128,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1406,Granit Xhaka,MF,Switzerland,31,1992,5,5,415,4.6,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1408,Lamine Yamal,"FW,MF",Spain,17,2007,7,7,603,6.7,3,1,4,2,1,1,2,0,0.45,0.15,0.6,0.3,0.45,Matches,UEFA,UEFA Nations League
1423,Warren Zaïre-Emery,MF,France,18,2006,4,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
1425,Denis Zakaria,MF,Switzerland,27,1996,2,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
